id;latitudeBands;region
10894;34;eu
10895;33;
10896;32;
10897;31;
10898;30;
10899;29;
10900;28;
10901;27;
10902;26;
10903;25;
10904;24;
10905;23;
10906;22;
10907;21;
10908;20;eu
10909;19;
10910;18;
10911;17;
10912;16;eu
10913;15;
10914;14;
10915;13;
10916;12;
10917;11;
10918;10;
10919;9;
10920;8;
10921;7;
10922;6;
10923;5;
10924;4;
10925;3;
10926;2;
10927;1;
10928;49;
10929;48;eu
10930;47;
10931;46;eu
10932;45;
10933;44;eu
10934;43;eu
10935;42;eu
10936;41;eu
10937;40;eu
10938;39;eu
10939;38;eu
10940;37;eu
10941;36;
10942;35;eu
10943;34;
10944;33;
10945;32;
10946;31;
10947;30;
10948;29;
10949;28;
10950;27;
10951;26;
10952;25;
10953;24;
10954;23;
10955;22;
10956;21;
10957;20;
10958;19;eu
10959;18;
10960;17;
10961;16;
10962;15;
10963;14;
10964;13;
10965;12;
10966;11;
10967;10;
10968;9;
10969;8;
10970;7;
10971;6;
10972;5;
10973;4;
10974;3;
10975;2;
10976;1;
10977;49;
10978;48;eu
10979;47;
10980;46;eu
10981;45;
10982;44;eu
10983;43;eu
10984;42;eu
10985;41;eu
10986;40;eu
10987;39;eu
10988;38;eu
10989;37;eu
10990;36;eu
10991;35;eu
10992;34;
10993;33;
10994;32;
10995;31;
10996;30;
10997;29;
10998;28;
10999;27;
11000;26;
11001;25;
11002;24;
11003;23;
11004;22;
11005;21;
11006;20;eu
11007;19;eu
11008;18;
11009;17;
11010;16;
11011;15;
11012;14;
11013;13;
11014;12;eu
11015;11;
11016;10;
11017;9;
11018;8;
11019;7;
11020;6;
11021;5;
11022;4;
11023;3;
11024;2;
11025;1;
11026;49;
11027;48;
11028;47;
11029;46;
11030;45;eu
11031;44;eu
11032;43;eu
11033;42;eu
11034;41;eu
11035;40;eu
11036;39;
11037;38;eu
11038;37;eu
11039;36;eu
11040;35;
11041;34;
11042;33;
11043;32;
11044;31;
11045;30;
11046;29;
11047;28;
11048;27;eu
11049;26;
11050;25;
11051;24;
11052;23;
11053;22;
11054;21;
11055;20;
11056;19;eu
11057;18;
11058;17;
11059;16;eu
11060;15;
11061;14;
11062;13;
11063;12;
11064;11;
11065;10;
11066;9;
11067;8;
11068;7;
11069;6;
11070;5;
11071;4;
11072;3;
11073;2;
11074;1;
11075;49;
11076;48;
11077;47;
11078;46;eu
11079;45;
11080;44;eu
11081;43;
11082;42;eu
11083;41;eu
11084;40;eu
11085;39;
11086;38;eu
11087;37;eu
11088;36;
11089;35;
11090;34;
11091;33;
11092;32;
11093;31;
11094;30;
11095;29;
11096;28;
11097;27;
11098;26;
11099;25;
11100;24;
11101;23;
11102;22;
11103;21;
11104;20;
11105;19;
11106;18;
11107;17;
11108;16;
11109;15;
11110;14;
11111;13;
11112;12;
11113;11;
11114;10;
11115;9;
11116;8;
11117;7;
11118;6;
11119;5;
11120;4;
11121;3;
11122;2;
11123;1;
11124;49;eu
11125;48;
11126;47;
11127;46;eu
11128;45;
11129;44;
11130;43;eu
11131;42;eu
11132;41;eu
11133;40;eu
11134;39;
11135;38;eu
11136;37;
11137;36;eu
11138;35;eu
11139;34;
11140;33;
11141;32;
11142;31;
11143;30;
11144;29;
11145;28;
11146;27;
11147;26;
11148;25;
11149;24;
11150;23;
11151;22;
11152;21;eu
11153;20;
11154;19;eu
11155;18;
11156;17;
11157;16;
11158;15;
11159;14;
11160;13;
11161;12;
11162;11;
11163;10;
11164;9;
11165;8;eu
11166;7;
11167;6;eu
11168;5;
11169;4;
11170;3;
11171;2;eu
11172;1;
11173;49;eu
11174;48;
11175;47;
11176;46;
11177;45;eu
11178;44;eu
11179;43;eu
11180;42;eu
11181;41;eu
11182;40;eu
11183;39;eu
11184;38;eu
11185;37;eu
11186;36;eu
11187;35;eu
11188;34;
11189;33;eu
11190;32;
11191;31;
11192;30;
11193;29;
11194;28;
11195;27;
11196;26;
11197;25;
11198;24;
11199;23;
11200;22;
11201;21;
11202;20;eu
11203;19;
11204;18;
11205;17;
11206;16;
11207;15;
11208;14;
11209;13;
11210;12;
11211;11;
11212;10;
11213;9;
11214;8;
11215;7;
11216;6;
11217;5;eu
11218;4;
11219;3;
11220;2;
11221;1;
11222;49;
11223;48;
11224;47;
11225;46;
11226;45;eu
11227;44;eu
11228;43;eu
11229;42;eu
11230;41;eu
11231;40;eu
11232;39;eu
11233;38;eu
11234;37;eu
11235;36;eu
11236;35;eu
11237;34;eu
11238;33;
11239;32;
11240;31;eu
11241;30;
11242;29;
11243;28;
11244;27;
11245;26;
11246;25;
11247;24;
11248;23;
11249;22;
11250;21;
11251;20;
11252;19;
11253;18;
11254;17;
11255;16;
11256;15;
11257;14;
11258;13;
11259;12;
11260;11;
11261;10;
11262;9;
11263;8;
11264;7;
11265;6;
11266;5;eu
11267;4;
11268;3;
11269;2;
11270;1;
11271;49;
11272;48;
11273;47;
11274;46;
11275;45;eu
11276;44;eu
11277;43;eu
11278;42;eu
11279;41;eu
11280;40;eu
11281;39;eu
11282;38;eu
11283;37;eu
11284;36;eu
11285;35;eu
11286;34;eu
11287;33;
11288;32;
11289;31;eu
11290;30;
11291;29;
11292;28;
11293;27;
11294;26;
11295;25;
11296;24;
11297;23;
11298;22;eu
11299;21;
11300;20;
11301;19;
11302;18;
11303;17;
11304;16;
11305;15;
11306;14;
11307;13;
11308;12;
11309;11;
11310;10;
11311;9;
11312;8;
11313;7;
11314;6;
11315;5;
11316;4;eu
11317;3;
11318;2;
11319;1;
11320;49;
11321;48;
11322;47;
11323;46;
11324;45;as
11325;44;as
11326;43;as
11327;42;as
11328;41;as
11329;40;as
11330;39;as
11331;38;as
11332;37;as
11333;36;as
11334;35;
11335;34;as
11336;33;
11337;32;
11338;31;
11339;30;
11340;29;
11341;28;
11342;27;
11343;26;
11344;25;
11345;24;
11346;23;
11347;22;
11348;21;
11349;20;
11350;19;
11351;18;
11352;17;
11353;16;
11354;15;
11355;14;
11356;13;
11357;12;
11358;11;
11359;10;
11360;9;
11361;8;
11362;7;
11363;6;
11364;5;
11365;4;
11366;3;
11367;2;
11368;1;
11369;49;
11370;48;
11371;47;
11372;46;
11373;45;as
11374;44;as
11375;43;as
11376;42;as
11377;41;as
11378;40;
11379;39;as
11380;38;as
11381;37;as
11382;36;as
11383;35;
11384;34;
11385;33;as
11386;32;
11387;31;
11388;30;
11389;29;
11390;28;
11391;27;
11392;26;
11393;25;as
11394;24;
11395;23;
11396;22;
11397;21;
11398;20;
11399;19;
11400;18;
11401;17;
11402;16;
11403;15;
11404;14;
11405;13;
11406;12;
11407;11;
11408;10;
11409;9;
11410;8;
11411;7;
11412;6;
11413;5;
11414;4;
11415;3;
11416;2;
11417;1;
11418;49;
11419;48;
11420;47;
11421;46;
11422;45;as
11423;44;as
11424;43;as
11425;42;as
11426;41;as
11427;40;
11428;39;as
11429;38;as
11430;37;as
11431;36;as
11432;35;as
11433;34;
11434;33;
11435;32;
11436;31;
11437;30;
11438;29;
11439;28;
11440;27;
11441;26;
11442;25;
11443;24;
11444;23;
11445;22;
11446;21;
11447;20;
11448;19;as
11449;18;
11450;17;
11451;16;
11452;15;
11453;14;
11454;13;
11455;12;
11456;11;
11457;10;
11458;9;
11459;8;
11460;7;
11461;6;
11462;5;
11463;4;
11464;3;
11465;2;
11466;1;
11467;49;
11468;48;
11469;47;
11470;46;
11471;45;
11472;44;as
11473;43;as
11474;42;
11475;41;as
11476;40;as
11477;39;
11478;38;
11479;37;as
11480;36;
11481;35;
11482;34;
11483;33;
11484;32;
11485;31;
11486;30;
11487;29;as
11488;28;
11489;27;
11490;26;
11491;25;as
11492;24;
11493;23;
11494;22;
11495;21;
11496;20;
11497;19;
11498;18;
11499;17;
11500;16;
11501;15;
11502;14;
11503;13;
11504;12;
11505;11;
11506;10;
11507;9;
11508;8;
11509;7;
11510;6;
11511;5;
11512;4;
11513;3;
11514;2;
11515;1;
11516;49;
11517;48;
11518;47;
11519;46;
11520;45;
11521;44;as
11522;43;as
11523;42;as
11524;41;as
11525;40;as
11526;39;
11527;38;
11528;37;
11529;36;
11530;35;
11531;34;
11532;33;
11533;32;
11534;31;
11535;30;
11536;29;
11537;28;
11538;27;
11539;26;
11540;25;
11541;24;
11542;23;
11543;22;
11544;21;
11545;20;
11546;19;
11547;18;
11548;17;
11549;16;
11550;15;
11551;14;
11552;13;
11553;12;
11554;11;
11555;10;
11556;9;
11557;8;
11558;7;
11559;6;
11560;5;
11561;4;
11562;3;
11563;2;
11564;1;
11565;49;
11566;48;
11567;47;
11568;46;
11569;45;as
11570;44;as
11571;43;
11572;42;
11573;41;as
11574;40;as
11575;39;
11576;38;as
11577;37;as
11578;36;
11579;35;
11580;34;
11581;33;
11582;32;
11583;31;
11584;30;
11585;29;
11586;28;
11587;27;
11588;26;
11589;25;
11590;24;
11591;23;
11592;22;
11593;21;
11594;20;
11595;19;
11596;18;
11597;17;
11598;16;
11599;15;
11600;14;
11601;13;
11602;12;
11603;11;
11604;10;
11605;9;
11606;8;
11607;7;
11608;6;
11609;5;
11610;4;
11611;3;
11612;2;
11613;1;
11614;49;
11615;48;
11616;47;
11617;46;
11618;45;
11619;44;as
11620;43;as
11621;42;as
11622;41;as
11623;40;
11624;39;
11625;38;as
11626;37;as
11627;36;
11628;35;
11629;34;
11630;33;
11631;32;
11632;31;as
11633;30;
11634;29;
11635;28;
11636;27;
11637;26;
11638;25;
11639;24;
11640;23;as
11641;22;
11642;21;
11643;20;
11644;19;
11645;18;
11646;17;as
11647;16;
11648;15;
11649;14;
11650;13;
11651;12;
11652;11;
11653;10;
11654;9;
11655;8;
11656;7;
11657;6;
11658;5;
11659;4;
11660;3;
11661;2;
11662;1;
11663;49;
11664;48;
11665;47;
11666;46;as
11667;45;as
11668;44;as
11669;43;as
11670;42;as
11671;41;
11672;40;as
11673;39;
11674;38;
11675;37;
11676;36;as
11677;35;
11678;34;
11679;33;
11680;32;
11681;31;
11682;30;
11683;29;
11684;28;
11685;27;
11686;26;
11687;25;
11688;24;
11689;23;
11690;22;
11691;21;
11692;20;
11693;19;as
11694;18;
11695;17;
11696;16;
11697;15;
11698;14;
11699;13;
11700;12;
11701;11;
11702;10;
11703;9;
11704;8;
11705;7;
11706;6;
11707;5;
11708;4;
11709;3;
11710;2;
11711;1;
11712;49;
11713;48;as
11714;47;as
11715;46;
11716;45;as
11717;44;as
11718;43;
11719;42;
11720;41;as
11721;40;as
11722;39;as
11723;38;as
11724;37;
11725;36;
11726;35;
11727;34;
11728;33;
11729;32;
11730;31;
11731;30;
11732;29;
11733;28;
11734;27;
11735;26;as
11736;25;
11737;24;
11738;23;
11739;22;
11740;21;
11741;20;
11742;19;
11743;18;
11744;17;
11745;16;
11746;15;
11747;14;
11748;13;
11749;12;
11750;11;
11751;10;
11752;9;
11753;8;
11754;7;
11755;6;
11756;5;
11757;4;
11758;3;
11759;2;
11760;1;
11761;49;
11762;48;
11763;47;
11764;46;
11765;45;as
11766;44;as
11767;43;as
11768;42;
11769;41;as
11770;40;as
11771;39;as
11772;38;
11773;37;
11774;36;
11775;35;
11776;34;
11777;33;
11778;32;
11779;31;
11780;30;
11781;29;
11782;28;
11783;27;
11784;26;
11785;25;as
11786;24;
11787;23;
11788;22;as
11789;21;
11790;20;
11791;19;
11792;18;as
11793;17;
11794;16;
11795;15;
11796;14;
11797;13;as
11798;12;
11799;11;
11800;10;
11801;9;
11802;8;
11803;7;
11804;6;
11805;5;
11806;4;
11807;3;
11808;2;
11809;1;
11810;49;
11811;48;
11812;47;
11813;46;as
11814;45;as
11815;44;as
11816;43;as
11817;42;as
11818;41;as
11819;40;as
11820;39;
11821;38;
11822;37;as
11823;36;as
11824;35;
11825;34;
11826;33;
11827;32;
11828;31;
11829;30;
11830;29;
11831;28;
11832;27;
11833;26;as
11834;25;as
11835;24;
11836;23;
11837;22;
11838;21;as
11839;20;
11840;19;
11841;18;
11842;17;
11843;16;
11844;15;as
11845;14;as
11846;13;
11847;12;
11848;11;
11849;10;
11850;9;
11851;8;
11852;7;
11853;6;
11854;5;
11855;4;
11856;3;
11857;2;
11858;1;
11859;49;
11860;48;
11861;47;
11862;46;as
11863;45;as
11864;44;as
11865;43;as
11866;42;as
11867;41;as
11868;40;
11869;39;
11870;38;as
11871;37;
11872;36;
11873;35;
11874;34;
11875;33;
11876;32;
11877;31;
11878;30;
11879;29;
11880;28;
11881;27;
11882;26;
11883;25;as
11884;24;as
11885;23;
11886;22;as
11887;21;
11888;20;
11889;19;
11890;18;as
11891;17;as
11892;16;
11893;15;
11894;14;
11895;13;
11896;12;
11897;11;
11898;10;
11899;9;
11900;8;
11901;7;
11902;6;
11903;5;
11904;4;
11905;3;
11906;2;
11907;1;
11908;49;
11909;48;
11910;47;
11911;46;
11912;45;as
11913;44;as
11914;43;as
11915;42;as
11916;41;as
11917;40;as
11918;39;as
11919;38;as
11920;37;
11921;36;
11922;35;
11923;34;
11924;33;
11925;32;
11926;31;
11927;30;
11928;29;
11929;28;
11930;27;
11931;26;
11932;25;as
11933;24;
11934;23;as
11935;22;
11936;21;
11937;20;as
11938;19;as
11939;18;
11940;17;
11941;16;
11942;15;
11943;14;
11944;13;
11945;12;
11946;11;
11947;10;
11948;9;
11949;8;
11950;7;
11951;6;
11952;5;
11953;4;
11954;3;
11955;2;
11956;1;
11957;49;
11958;48;
11959;47;
11960;46;
11961;45;as
11962;44;
11963;43;as
11964;42;
11965;41;
11966;40;as
11967;39;as
11968;38;as
11969;37;
11970;36;
11971;35;
11972;34;
11973;33;
11974;32;
11975;31;
11976;30;
11977;29;
11978;28;
11979;27;
11980;26;
11981;25;as
11982;24;
11983;23;as
11984;22;
11985;21;
11986;20;as
11987;19;as
11988;18;as
11989;17;as
11990;16;
11991;15;
11992;14;
11993;13;
11994;12;
11995;11;
11996;10;
11997;9;
11998;8;
11999;7;
12000;6;
12001;5;
12002;4;
12003;3;
12004;2;
12005;1;
12006;49;
12007;48;
12008;47;
12009;46;as
12010;45;as
12011;44;as
12012;43;as
12013;42;as
12014;41;as
12015;40;
12016;39;
12017;38;as
12018;37;as
12019;36;
12020;35;
12021;34;
12022;33;
12023;32;
12024;31;
12025;30;
12026;29;
12027;28;
12028;27;
12029;26;
12030;25;as
12031;24;as
12032;23;
12033;22;
12034;21;as
12035;20;as
12036;19;as
12037;18;as
12038;17;as
12039;16;as
12040;15;
12041;14;
12042;13;
12043;12;
12044;11;
12045;10;
12046;9;
12047;8;
12048;7;
12049;6;
12050;5;
12051;4;
12052;3;
12053;2;
12054;1;
12055;49;
12056;48;
12057;47;
12058;46;
12059;45;
12060;44;as
12061;43;as
12062;42;as
12063;41;as
12064;40;
12065;39;
12066;38;
12067;37;
12068;36;
12069;35;
12070;34;
12071;33;
12072;32;
12073;31;
12074;30;
12075;29;as
12076;28;
12077;27;
12078;26;as
12079;25;as
12080;24;
12081;23;
12082;22;as
12083;21;as
12084;20;as
12085;19;as
12086;18;as
12087;17;as
12088;16;as
12089;15;as
12090;14;as
12091;13;
12092;12;
12093;11;
12094;10;
12095;9;
12096;8;
12097;7;
12098;6;
12099;5;
12100;4;
12101;3;
12102;2;
12103;1;
12104;49;
12105;48;as
12106;47;
12107;46;
12108;45;
12109;44;as
12110;43;as
12111;42;
12112;41;
12113;40;as
12114;39;as
12115;38;
12116;37;
12117;36;
12118;35;
12119;34;
12120;33;
12121;32;
12122;31;
12123;30;
12124;29;
12125;28;
12126;27;as
12127;26;as
12128;25;as
12129;24;
12130;23;
12131;22;
12132;21;as
12133;20;as
12134;19;as
12135;18;as
12136;17;as
12137;16;
12138;15;as
12139;14;
12140;13;as
12141;12;as
12142;11;
12143;10;
12144;9;
12145;8;
12146;7;
12147;6;
12148;5;
12149;4;as
12150;3;
12151;2;
12152;1;
12153;49;
12154;48;
12155;47;
12156;46;
12157;45;
12158;44;as
12159;43;as
12160;42;as
12161;41;as
12162;40;
12163;39;as
12164;38;as
12165;37;
12166;36;
12167;35;
12168;34;
12169;33;
12170;32;
12171;31;
12172;30;
12173;29;
12174;28;
12175;27;as
12176;26;as
12177;25;as
12178;24;
12179;23;
12180;22;
12181;21;
12182;20;as
12183;19;
12184;18;
12185;17;
12186;16;
12187;15;
12188;14;as
12189;13;as
12190;12;
12191;11;
12192;10;
12193;9;
12194;8;
12195;7;
12196;6;
12197;5;
12198;4;
12199;3;
12200;2;
12201;1;
12202;49;
12203;48;
12204;47;
12205;46;as
12206;45;
12207;44;as
12208;43;
12209;42;
12210;41;
12211;40;
12212;39;as
12213;38;
12214;37;as
12215;36;as
12216;35;
12217;34;
12218;33;
12219;32;
12220;31;
12221;30;
12222;29;
12223;28;
12224;27;
12225;26;as
12226;25;as
12227;24;
12228;23;
12229;22;
12230;21;
12231;20;
12232;19;
12233;18;
12234;17;
12235;16;
12236;15;
12237;14;as
12238;13;as
12239;12;
12240;11;
12241;10;
12242;9;
12243;8;
12244;7;
12245;6;
12246;5;
12247;4;
12248;3;
12249;2;
12250;1;
12251;49;
12252;48;
12253;47;
12254;46;as
12255;45;
12256;44;as
12257;43;
12258;42;as
12259;41;
12260;40;
12261;39;as
12262;38;
12263;37;
12264;36;as
12265;35;as
12266;34;as
12267;33;
12268;32;
12269;31;
12270;30;
12271;29;
12272;28;
12273;27;
12274;26;
12275;25;as
12276;24;
12277;23;
12278;22;
12279;21;
12280;20;
12281;19;
12282;18;
12283;17;
12284;16;
12285;15;
12286;14;
12287;13;as
12288;12;as
12289;11;as
12290;10;
12291;9;
12292;8;
12293;7;
12294;6;
12295;5;as
12296;4;
12297;3;
12298;2;
12299;1;
12300;49;
12301;48;
12302;47;
12303;46;as
12304;45;
12305;44;
12306;43;
12307;42;
12308;41;
12309;40;as
12310;39;as
12311;38;
12312;37;
12313;36;
12314;35;as
12315;34;as
12316;33;as
12317;32;
12318;31;
12319;30;
12320;29;
12321;28;
12322;27;as
12323;26;as
12324;25;as
12325;24;
12326;23;
12327;22;
12328;21;
12329;20;
12330;19;
12331;18;
12332;17;as
12333;16;
12334;15;
12335;14;as
12336;13;
12337;12;
12338;11;
12339;10;
12340;9;as
12341;8;
12342;7;
12343;6;
12344;5;
12345;4;
12346;3;
12347;2;
12348;1;
12349;49;
12350;48;
12351;47;
12352;46;as
12353;45;
12354;44;
12355;43;
12356;42;as
12357;41;
12358;40;
12359;39;
12360;38;as
12361;37;as
12362;36;as
12363;35;as
12364;34;
12365;33;
12366;32;
12367;31;
12368;30;
12369;29;
12370;28;
12371;27;as
12372;26;
12373;25;
12374;24;
12375;23;
12376;22;
12377;21;
12378;20;
12379;19;
12380;18;
12381;17;
12382;16;
12383;15;
12384;14;
12385;13;as
12386;12;
12387;11;
12388;10;
12389;9;
12390;8;
12391;7;
12392;6;
12393;5;
12394;4;
12395;3;
12396;2;
12397;1;
12398;49;
12399;48;
12400;47;as
12401;46;as
12402;45;
12403;44;
12404;43;
12405;42;
12406;41;
12407;40;
12408;39;as
12409;38;as
12410;37;as
12411;36;as
12412;35;as
12413;34;
12414;33;as
12415;32;
12416;31;
12417;30;
12418;29;
12419;28;as
12420;27;
12421;26;
12422;25;
12423;24;
12424;23;
12425;22;
12426;21;
12427;20;
12428;19;
12429;18;
12430;17;
12431;16;
12432;15;
12433;14;
12434;13;as
12435;12;as
12436;11;
12437;10;
12438;9;
12439;8;
12440;7;
12441;6;
12442;5;
12443;4;
12444;3;
12445;2;
12446;1;
12447;49;
12448;48;
12449;47;
12450;46;
12451;45;
12452;44;
12453;43;
12454;42;
12455;41;
12456;40;
12457;39;
12458;38;
12459;37;as
12460;36;as
12461;35;as
12462;34;
12463;33;
12464;32;
12465;31;
12466;30;
12467;29;
12468;28;
12469;27;
12470;26;as
12471;25;as
12472;24;
12473;23;
12474;22;
12475;21;
12476;20;
12477;19;
12478;18;
12479;17;
12480;16;
12481;15;
12482;14;
12483;13;
12484;12;as
12485;11;as
12486;10;as
12487;9;as
12488;8;
12489;7;
12490;6;
12491;5;
12492;4;
12493;3;
12494;2;
12495;1;
12496;49;
12497;48;
12498;47;
12499;46;
12500;45;
12501;44;
12502;43;
12503;42;as
12504;41;as
12505;40;
12506;39;
12507;38;as
12508;37;as
12509;36;as
12510;35;as
12511;34;as
12512;33;as
12513;32;
12514;31;
12515;30;
12516;29;
12517;28;
12518;27;as
12519;26;as
12520;25;
12521;24;as
12522;23;
12523;22;
12524;21;
12525;20;
12526;19;
12527;18;
12528;17;
12529;16;
12530;15;as
12531;14;
12532;13;
12533;12;as
12534;11;as
12535;10;as
12536;9;
12537;8;
12538;7;
12539;6;
12540;5;
12541;4;
12542;3;
12543;2;
12544;1;
12545;49;
12546;48;
12547;47;
12548;46;
12549;45;as
12550;44;as
12551;43;
12552;42;
12553;41;as
12554;40;
12555;39;
12556;38;
12557;37;as
12558;36;as
12559;35;as
12560;34;as
12561;33;as
12562;32;as
12563;31;
12564;30;
12565;29;as
12566;28;
12567;27;
12568;26;as
12569;25;
12570;24;
12571;23;
12572;22;
12573;21;
12574;20;
12575;19;
12576;18;
12577;17;
12578;16;
12579;15;
12580;14;
12581;13;
12582;12;as
12583;11;as
12584;10;as
12585;9;
12586;8;
12587;7;
12588;6;
12589;5;
12590;4;
12591;3;
12592;2;
12593;1;
12594;49;
12595;48;
12596;47;
12597;46;
12598;45;
12599;44;as
12600;43;as
12601;42;
12602;41;
12603;40;as
12604;39;
12605;38;
12606;37;as
12607;36;as
12608;35;as
12609;34;as
12610;33;as
12611;32;as
12612;31;as
12613;30;as
12614;29;
12615;28;
12616;27;
12617;26;as
12618;25;
12619;24;
12620;23;
12621;22;
12622;21;
12623;20;
12624;19;
12625;18;
12626;17;
12627;16;
12628;15;
12629;14;
12630;13;as
12631;12;as
12632;11;as
12633;10;as
12634;9;as
12635;8;
12636;7;
12637;6;
12638;5;
12639;4;
12640;3;
12641;2;
12642;1;
12643;49;
12644;48;
12645;47;
12646;46;
12647;45;
12648;44;as
12649;43;
12650;42;as
12651;41;as
12652;40;
12653;39;
12654;38;
12655;37;as
12656;36;as
12657;35;as
12658;34;as
12659;33;as
12660;32;as
12661;31;as
12662;30;
12663;29;
12664;28;as
12665;27;as
12666;26;
12667;25;
12668;24;
12669;23;
12670;22;
12671;21;
12672;20;
12673;19;
12674;18;
12675;17;
12676;16;
12677;15;as
12678;14;
12679;13;
12680;12;as
12681;11;
12682;10;as
12683;9;as
12684;8;
12685;7;
12686;6;
12687;5;
12688;4;
12689;3;
12690;2;
12691;1;
12692;49;
12693;48;
12694;47;as
12695;46;
12696;45;as
12697;44;
12698;43;
12699;42;
12700;41;as
12701;40;as
12702;39;
12703;38;
12704;37;as
12705;36;as
12706;35;as
12707;34;as
12708;33;as
12709;32;as
12710;31;
12711;30;
12712;29;
12713;28;
12714;27;
12715;26;as
12716;25;
12717;24;
12718;23;
12719;22;
12720;21;
12721;20;as
12722;19;
12723;18;
12724;17;
12725;16;
12726;15;
12727;14;
12728;13;as
12729;12;
12730;11;as
12731;10;as
12732;9;as
12733;8;
12734;7;
12735;6;
12736;5;
12737;4;
12738;3;
12739;2;
12740;1;
12741;49;
12742;48;
12743;47;
12744;46;
12745;45;as
12746;44;
12747;43;
12748;42;as
12749;41;as
12750;40;as
12751;39;
12752;38;
12753;37;as
12754;36;
12755;35;as
12756;34;as
12757;33;as
12758;32;as
12759;31;
12760;30;as
12761;29;as
12762;28;
12763;27;as
12764;26;
12765;25;
12766;24;
12767;23;
12768;22;
12769;21;as
12770;20;as
12771;19;
12772;18;
12773;17;
12774;16;
12775;15;
12776;14;as
12777;13;as
12778;12;as
12779;11;as
12780;10;as
12781;9;as
12782;8;
12783;7;
12784;6;as
12785;5;
12786;4;
12787;3;
12788;2;
12789;1;
12790;49;
12791;48;
12792;47;
12793;46;
12794;45;as
12795;44;
12796;43;
12797;42;as
12798;41;as
12799;40;as
12800;39;as
12801;38;
12802;37;
12803;36;
12804;35;as
12805;34;as
12806;33;
12807;32;as
12808;31;
12809;30;
12810;29;
12811;28;
12812;27;
12813;26;
12814;25;
12815;24;
12816;23;
12817;22;as
12818;21;
12819;20;as
12820;19;
12821;18;
12822;17;
12823;16;
12824;15;
12825;14;
12826;13;as
12827;12;as
12828;11;as
12829;10;as
12830;9;as
12831;8;as
12832;7;
12833;6;
12834;5;
12835;4;
12836;3;
12837;2;
12838;1;
12839;49;
12840;48;
12841;47;as
12842;46;
12843;45;as
12844;44;as
12845;43;
12846;42;
12847;41;as
12848;40;as
12849;39;as
12850;38;
12851;37;
12852;36;
12853;35;as
12854;34;as
12855;33;as
12856;32;
12857;31;
12858;30;
12859;29;
12860;28;
12861;27;
12862;26;
12863;25;
12864;24;
12865;23;
12866;22;as
12867;21;
12868;20;
12869;19;
